AM Result File
MAPDL 2025 R1          BUILD 25.1        UP20250123    WINDOWS x64 
04/04/2026      11:15:42
Title: --Transient Thermal
Node Number	X Coordinate	Y Coordinate	Z Coordinate	Deposition-Temp
     235	-0.300000048E-02	 0.149999988E-02	 0.309999998E-02	  1259.33895    
     236	-0.270000045E-02	 0.149999988E-02	 0.309999998E-02	  1259.33895    
     382	-0.240000043E-02	 0.149999988E-02	 0.309999998E-02	  1259.33895    
     580	-0.210000040E-02	 0.149999988E-02	 0.309999998E-02	  1259.33895    
     789	-0.180000038E-02	 0.149999988E-02	 0.309999998E-02	  1259.33895    
     998	-0.150000036E-02	 0.149999988E-02	 0.309999998E-02	  1259.33895    
    1240	-0.120000033E-02	 0.149999988E-02	 0.309999998E-02	  1259.33895    
    1482	-0.900000310E-03	 0.149999988E-02	 0.309999998E-02	  1259.33895    
    1713	-0.600000286E-03	 0.149999988E-02	 0.309999998E-02	  1259.33894    
    1944	-0.300000262E-03	 0.149999988E-02	 0.309999998E-02	  1259.33894    
     400	-0.270000045E-02	 0.179999990E-02	 0.309999998E-02	  1259.33895    
     401	-0.240000043E-02	 0.179999990E-02	 0.309999998E-02	  1259.33895    
     591	-0.210000040E-02	 0.179999990E-02	 0.309999998E-02	  1259.33895    
     800	-0.180000038E-02	 0.179999990E-02	 0.309999998E-02	  1259.33895    
    1009	-0.150000036E-02	 0.179999990E-02	 0.309999998E-02	  1259.33895    
    1251	-0.120000033E-02	 0.179999990E-02	 0.309999998E-02	  1259.33895    
    1493	-0.900000310E-03	 0.179999990E-02	 0.309999998E-02	  1259.33895    
    1724	-0.600000286E-03	 0.179999990E-02	 0.309999998E-02	  1259.33895    
    1955	-0.300000262E-03	 0.179999990E-02	 0.309999998E-02	  1259.33895    
     609	-0.240000043E-02	 0.209999993E-02	 0.309999998E-02	  1259.33895    
     610	-0.210000040E-02	 0.209999993E-02	 0.309999998E-02	  1259.33895    
     811	-0.180000038E-02	 0.209999993E-02	 0.309999998E-02	  1259.33895    
    1020	-0.150000036E-02	 0.209999993E-02	 0.309999998E-02	  1259.33895    
    1262	-0.120000033E-02	 0.209999993E-02	 0.309999998E-02	  1259.33895    
    1504	-0.900000310E-03	 0.209999993E-02	 0.309999998E-02	  1259.33895    
    1735	-0.600000286E-03	 0.209999993E-02	 0.309999998E-02	  1259.33895    
    1966	-0.300000262E-03	 0.209999993E-02	 0.309999998E-02	  1259.33895    
     631	-0.240000043E-02	 0.239999995E-02	 0.309999998E-02	  1259.33895    
     632	-0.210000040E-02	 0.239999995E-02	 0.309999998E-02	  1259.33895    
     822	-0.180000038E-02	 0.239999995E-02	 0.309999998E-02	  1259.33895    
    1031	-0.150000036E-02	 0.239999995E-02	 0.309999998E-02	  1259.33895    
    1273	-0.120000033E-02	 0.239999995E-02	 0.309999998E-02	  1259.33895    
    1515	-0.900000310E-03	 0.239999995E-02	 0.309999998E-02	  1259.33895    
    1746	-0.600000286E-03	 0.239999995E-02	 0.309999998E-02	  1259.33895    
    1049	-0.180000038E-02	 0.269999998E-02	 0.309999998E-02	  1259.33895    
    1050	-0.150000036E-02	 0.269999998E-02	 0.309999998E-02	  1259.33895    
    1284	-0.120000033E-02	 0.269999998E-02	 0.309999998E-02	  1259.33895    
    1526	-0.900000310E-03	 0.269999998E-02	 0.309999998E-02	  1259.33895    
    1757	-0.600000286E-03	 0.269999998E-02	 0.309999998E-02	  1259.33895    
    1302	-0.150000036E-02	 0.300000000E-02	 0.309999998E-02	  1259.33895    
    1303	-0.120000033E-02	 0.300000000E-02	 0.309999998E-02	  1259.33895    
    1537	-0.900000310E-03	 0.300000000E-02	 0.309999998E-02	  1259.33895    
    1768	-0.600000286E-03	 0.300000000E-02	 0.309999998E-02	  1259.33895    
    1977	-0.300000262E-03	 0.239999995E-02	 0.309999998E-02	  1259.33895    
    1988	-0.300000262E-03	 0.269999998E-02	 0.309999998E-02	  1259.33895    
    1999	-0.300000262E-03	 0.300000000E-02	 0.309999998E-02	  1259.33895    
    2153	-0.238418579E-09	 0.899999833E-03	 0.309999998E-02	  1259.33894    
    2164	-0.238418579E-09	 0.119999986E-02	 0.309999998E-02	  1259.33894    
    2175	-0.238418579E-09	 0.149999988E-02	 0.309999998E-02	  1259.33894    
    2186	-0.238418579E-09	 0.179999990E-02	 0.309999998E-02	  1259.33895    
    2197	-0.238418579E-09	 0.209999993E-02	 0.309999998E-02	  1259.33895    
    2208	-0.238418579E-09	 0.239999995E-02	 0.309999998E-02	  1259.33895    
    2219	-0.238418579E-09	 0.269999998E-02	 0.309999998E-02	  1259.33895    
    2230	-0.238418579E-09	 0.300000000E-02	 0.309999998E-02	  1259.33895    
    2340	 0.299999785E-03	-0.300000262E-03	 0.309999998E-02	  1259.33894    
    2351	 0.299999785E-03	-0.238418579E-09	 0.309999998E-02	  1259.33894    
    2362	 0.299999785E-03	 0.299999785E-03	 0.309999998E-02	  1259.33894    
    2373	 0.299999785E-03	 0.599999809E-03	 0.309999998E-02	  1259.33894    
    2384	 0.299999785E-03	 0.899999833E-03	 0.309999998E-02	  1259.33894    
    2395	 0.299999785E-03	 0.119999986E-02	 0.309999998E-02	  1259.33894    
    2406	 0.299999785E-03	 0.149999988E-02	 0.309999998E-02	  1259.33894    
    2417	 0.299999785E-03	 0.179999990E-02	 0.309999998E-02	  1259.33895    
    2428	 0.299999785E-03	 0.209999993E-02	 0.309999998E-02	  1259.33895    
    2439	 0.299999785E-03	 0.239999995E-02	 0.309999998E-02	  1259.33895    
    2450	 0.299999785E-03	 0.269999998E-02	 0.309999998E-02	  1259.33895    
    2461	 0.299999785E-03	 0.300000000E-02	 0.309999998E-02	  1259.33895    
    2571	 0.599999809E-03	-0.300000262E-03	 0.309999998E-02	  1259.33894    
    2582	 0.599999809E-03	-0.238418579E-09	 0.309999998E-02	  1259.33894    
    2593	 0.599999809E-03	 0.299999785E-03	 0.309999998E-02	  1259.33894    
    2604	 0.599999809E-03	 0.599999809E-03	 0.309999998E-02	  1259.33894    
    2615	 0.599999809E-03	 0.899999833E-03	 0.309999998E-02	  1259.33894    
    2626	 0.599999809E-03	 0.119999986E-02	 0.309999998E-02	  1259.33894    
    2637	 0.599999809E-03	 0.149999988E-02	 0.309999998E-02	  1259.33894    
    2648	 0.599999809E-03	 0.179999990E-02	 0.309999998E-02	  1259.33895    
    2659	 0.599999809E-03	 0.209999993E-02	 0.309999998E-02	  1259.33895    
    2670	 0.599999809E-03	 0.239999995E-02	 0.309999998E-02	  1259.33895    
    2681	 0.599999809E-03	 0.269999998E-02	 0.309999998E-02	  1259.33895    
    2692	 0.599999809E-03	 0.300000000E-02	 0.309999998E-02	  1259.33895    
    2802	 0.899999833E-03	-0.300000262E-03	 0.309999998E-02	  1259.33894    
    2813	 0.899999833E-03	-0.238418579E-09	 0.309999998E-02	  1259.33894    
    2824	 0.899999833E-03	 0.299999785E-03	 0.309999998E-02	  1259.33894    
    2835	 0.899999833E-03	 0.599999809E-03	 0.309999998E-02	  1259.33894    
    2846	 0.899999833E-03	 0.899999833E-03	 0.309999998E-02	  1259.33894    
    2857	 0.899999833E-03	 0.119999986E-02	 0.309999998E-02	  1259.33894    
    2868	 0.899999833E-03	 0.149999988E-02	 0.309999998E-02	  1259.33895    
    2879	 0.899999833E-03	 0.179999990E-02	 0.309999998E-02	  1259.33895    
    2890	 0.899999833E-03	 0.209999993E-02	 0.309999998E-02	  1259.33895    
    2901	 0.899999833E-03	 0.239999995E-02	 0.309999998E-02	  1259.33895    
    2912	 0.899999833E-03	 0.269999998E-02	 0.309999998E-02	  1259.33895    
    2923	 0.899999833E-03	 0.300000000E-02	 0.309999998E-02	  1259.33895    
    3033	 0.119999986E-02	-0.300000262E-03	 0.309999998E-02	  1259.33894    
    3044	 0.119999986E-02	-0.238418579E-09	 0.309999998E-02	  1259.33894    
    3055	 0.119999986E-02	 0.299999785E-03	 0.309999998E-02	  1259.33894    
    3066	 0.119999986E-02	 0.599999809E-03	 0.309999998E-02	  1259.33894    
    3077	 0.119999986E-02	 0.899999833E-03	 0.309999998E-02	  1259.33894    
    3088	 0.119999986E-02	 0.119999986E-02	 0.309999998E-02	  1259.33895    
    3099	 0.119999986E-02	 0.149999988E-02	 0.309999998E-02	  1259.33895    
    3110	 0.119999986E-02	 0.179999990E-02	 0.309999998E-02	  1259.33895    
    3121	 0.119999986E-02	 0.209999993E-02	 0.309999998E-02	  1259.33895    
    3132	 0.119999986E-02	 0.239999995E-02	 0.309999998E-02	  1259.33895    
    3143	 0.119999986E-02	 0.269999998E-02	 0.309999998E-02	  1259.33895    
    3154	 0.119999986E-02	 0.300000000E-02	 0.309999998E-02	  1259.33895    
    3264	 0.149999988E-02	-0.300000262E-03	 0.309999998E-02	  1259.33894    
    3275	 0.149999988E-02	-0.238418579E-09	 0.309999998E-02	  1259.33894    
    3286	 0.149999988E-02	 0.299999785E-03	 0.309999998E-02	  1259.33894    
    3297	 0.149999988E-02	 0.599999809E-03	 0.309999998E-02	  1259.33894    
    3308	 0.149999988E-02	 0.899999833E-03	 0.309999998E-02	  1259.33895    
    3319	 0.149999988E-02	 0.119999986E-02	 0.309999998E-02	  1259.33895    
    3330	 0.149999988E-02	 0.149999988E-02	 0.309999998E-02	  1259.33895    
    3341	 0.149999988E-02	 0.179999990E-02	 0.309999998E-02	  1259.33895    
    3352	 0.149999988E-02	 0.209999993E-02	 0.309999998E-02	  1259.33895    
    3363	 0.149999988E-02	 0.239999995E-02	 0.309999998E-02	  1259.33895    
    3374	 0.149999988E-02	 0.269999998E-02	 0.309999998E-02	  1259.33895    
    3385	 0.149999988E-02	 0.300000000E-02	 0.309999998E-02	  1259.33895    
    3484	 0.179999990E-02	-0.300000262E-03	 0.309999998E-02	  1259.33895    
    3495	 0.179999990E-02	-0.238418579E-09	 0.309999998E-02	  1259.33895    
    3506	 0.179999990E-02	 0.299999785E-03	 0.309999998E-02	  1259.33895    
    3517	 0.179999990E-02	 0.599999809E-03	 0.309999998E-02	  1259.33895    
    3528	 0.179999990E-02	 0.899999833E-03	 0.309999998E-02	  1259.33895    
    3539	 0.179999990E-02	 0.119999986E-02	 0.309999998E-02	  1259.33895    
    3550	 0.179999990E-02	 0.149999988E-02	 0.309999998E-02	  1259.33895    
    3561	 0.179999990E-02	 0.179999990E-02	 0.309999998E-02	  1259.33895    
    3572	 0.179999990E-02	 0.209999993E-02	 0.309999998E-02	  1259.33895    
    3583	 0.179999990E-02	 0.239999995E-02	 0.309999998E-02	  1259.33895    
    3594	 0.179999990E-02	 0.269999998E-02	 0.309999998E-02	  1259.33895    
    3682	 0.209999993E-02	-0.300000262E-03	 0.309999998E-02	  1259.33895    
    3693	 0.209999993E-02	-0.238418579E-09	 0.309999998E-02	  1259.33895    
    3704	 0.209999993E-02	 0.299999785E-03	 0.309999998E-02	  1259.33895    
    3715	 0.209999993E-02	 0.599999809E-03	 0.309999998E-02	  1259.33895    
    3726	 0.209999993E-02	 0.899999833E-03	 0.309999998E-02	  1259.33895    
    3737	 0.209999993E-02	 0.119999986E-02	 0.309999998E-02	  1259.33895    
    3748	 0.209999993E-02	 0.149999988E-02	 0.309999998E-02	  1259.33895    
    3759	 0.209999993E-02	 0.179999990E-02	 0.309999998E-02	  1259.33895    
    3770	 0.209999993E-02	 0.209999993E-02	 0.309999998E-02	  1259.33895    
    3781	 0.209999993E-02	 0.239999995E-02	 0.309999998E-02	  1259.33895    
    3869	 0.239999995E-02	-0.300000262E-03	 0.309999998E-02	  1259.33895    
    3880	 0.239999995E-02	-0.238418579E-09	 0.309999998E-02	  1259.33895    
    3891	 0.239999995E-02	 0.299999785E-03	 0.309999998E-02	  1259.33895    
    3902	 0.239999995E-02	 0.599999809E-03	 0.309999998E-02	  1259.33895    
    3913	 0.239999995E-02	 0.899999833E-03	 0.309999998E-02	  1259.33895    
    3924	 0.239999995E-02	 0.119999986E-02	 0.309999998E-02	  1259.33895    
    3935	 0.239999995E-02	 0.149999988E-02	 0.309999998E-02	  1259.33895    
    3946	 0.239999995E-02	 0.179999990E-02	 0.309999998E-02	  1259.33895    
    3957	 0.239999995E-02	 0.209999993E-02	 0.309999998E-02	  1259.33895    
    3968	 0.239999995E-02	 0.239999995E-02	 0.309999998E-02	  1259.33895    
    4034	 0.269999998E-02	-0.300000262E-03	 0.309999998E-02	  1259.33895    
    4045	 0.269999998E-02	-0.238418579E-09	 0.309999998E-02	  1259.33895    
    4056	 0.269999998E-02	 0.299999785E-03	 0.309999998E-02	  1259.33895    
    4067	 0.269999998E-02	 0.599999809E-03	 0.309999998E-02	  1259.33895    
    4078	 0.269999998E-02	 0.899999833E-03	 0.309999998E-02	  1259.33895    
    4089	 0.269999998E-02	 0.119999986E-02	 0.309999998E-02	  1259.33895    
    4100	 0.269999998E-02	 0.149999988E-02	 0.309999998E-02	  1259.33895    
    4111	 0.269999998E-02	 0.179999990E-02	 0.309999998E-02	  1259.33895    
    4166	 0.300000000E-02	-0.300000262E-03	 0.309999998E-02	  1259.33895    
    4177	 0.300000000E-02	-0.238418579E-09	 0.309999998E-02	  1259.33895    
    4188	 0.300000000E-02	 0.299999785E-03	 0.309999998E-02	  1259.33895    
    4199	 0.300000000E-02	 0.599999809E-03	 0.309999998E-02	  1259.33895    
    4210	 0.300000000E-02	 0.899999833E-03	 0.309999998E-02	  1259.33895    
    4221	 0.300000000E-02	 0.119999986E-02	 0.309999998E-02	  1259.33895    
    4232	 0.300000000E-02	 0.149999988E-02	 0.309999998E-02	  1259.33895    
      35	-0.270000045E-02	-0.150000036E-02	 0.339999999E-02	  1259.46940    
     267	-0.270000045E-02	-0.180000038E-02	 0.339999999E-02	  1259.46940    
     269	-0.240000043E-02	-0.150000036E-02	 0.339999999E-02	  1259.46940    
     268	-0.240000043E-02	-0.180000038E-02	 0.339999999E-02	  1259.46940    
     441	-0.240000043E-02	-0.210000040E-02	 0.339999999E-02	  1259.46940    
     440	-0.240000043E-02	-0.240000043E-02	 0.339999999E-02	  1259.46940    
     443	-0.210000040E-02	-0.210000040E-02	 0.339999999E-02	  1259.46940    
     442	-0.210000040E-02	-0.240000043E-02	 0.339999999E-02	  1259.46940    
     460	-0.210000040E-02	-0.180000038E-02	 0.339999999E-02	  1259.46940    
     471	-0.210000040E-02	-0.150000036E-02	 0.339999999E-02	  1259.46940    
     656	-0.180000038E-02	-0.210000040E-02	 0.339999999E-02	  1259.46940    
     655	-0.180000038E-02	-0.240000043E-02	 0.339999999E-02	  1259.46940    
     669	-0.180000038E-02	-0.180000038E-02	 0.339999999E-02	  1259.46940    
     680	-0.180000038E-02	-0.150000036E-02	 0.339999999E-02	  1259.46940    
     850	-0.180000038E-02	-0.270000045E-02	 0.339999999E-02	  1259.46940    
     852	-0.150000036E-02	-0.240000043E-02	 0.339999999E-02	  1259.46940    
     851	-0.150000036E-02	-0.270000045E-02	 0.339999999E-02	  1259.46940    
     867	-0.150000036E-02	-0.210000040E-02	 0.339999999E-02	  1259.46940    
     878	-0.150000036E-02	-0.180000038E-02	 0.339999999E-02	  1259.46940    
     889	-0.150000036E-02	-0.150000036E-02	 0.339999999E-02	  1259.46940    
    1081	-0.150000036E-02	-0.300000048E-02	 0.339999999E-02	  1259.46940    
    1083	-0.120000033E-02	-0.270000045E-02	 0.339999999E-02	  1259.46940    
    1082	-0.120000033E-02	-0.300000048E-02	 0.339999999E-02	  1259.46940    
    1098	-0.120000033E-02	-0.240000043E-02	 0.339999999E-02	  1259.46940    
    1109	-0.120000033E-02	-0.210000040E-02	 0.339999999E-02	  1259.46940    
    1120	-0.120000033E-02	-0.180000038E-02	 0.339999999E-02	  1259.46940    
    1131	-0.120000033E-02	-0.150000036E-02	 0.339999999E-02	  1259.46940    
    1327	-0.900000310E-03	-0.270000045E-02	 0.339999999E-02	  1259.46940    
    1326	-0.900000310E-03	-0.300000048E-02	 0.339999999E-02	  1259.46940    
    1340	-0.900000310E-03	-0.240000043E-02	 0.339999999E-02	  1259.46940    
    1351	-0.900000310E-03	-0.210000040E-02	 0.339999999E-02	  1259.46940    
    1362	-0.900000310E-03	-0.180000038E-02	 0.339999999E-02	  1259.46940    
    1373	-0.900000310E-03	-0.150000036E-02	 0.339999999E-02	  1259.46940    
    1142	-0.120000033E-02	-0.120000033E-02	 0.339999999E-02	  1259.46940    
    1384	-0.900000310E-03	-0.120000033E-02	 0.339999999E-02	  1259.46940    
    1558	-0.600000286E-03	-0.270000045E-02	 0.339999999E-02	  1259.46940    
    1557	-0.600000286E-03	-0.300000048E-02	 0.339999999E-02	  1259.46940    
    1571	-0.600000286E-03	-0.240000043E-02	 0.339999999E-02	  1259.46940    
    1582	-0.600000286E-03	-0.210000040E-02	 0.339999999E-02	  1259.46940    
    1593	-0.600000286E-03	-0.180000038E-02	 0.339999999E-02	  1259.46940    
    1604	-0.600000286E-03	-0.150000036E-02	 0.339999999E-02	  1259.46940    
    1615	-0.600000286E-03	-0.120000033E-02	 0.339999999E-02	  1259.46940    
    1395	-0.900000310E-03	-0.900000310E-03	 0.339999999E-02	  1259.46940    
    1626	-0.600000286E-03	-0.900000310E-03	 0.339999999E-02	  1259.46940    
    1789	-0.300000262E-03	-0.270000045E-02	 0.339999999E-02	  1259.46940    
    1788	-0.300000262E-03	-0.300000048E-02	 0.339999999E-02	  1259.46940    
    1802	-0.300000262E-03	-0.240000043E-02	 0.339999999E-02	  1259.46940    
    1813	-0.300000262E-03	-0.210000040E-02	 0.339999999E-02	  1259.46940    
    1824	-0.300000262E-03	-0.180000038E-02	 0.339999999E-02	  1259.46940    
    1835	-0.300000262E-03	-0.150000036E-02	 0.339999999E-02	  1259.46940    
    1846	-0.300000262E-03	-0.120000033E-02	 0.339999999E-02	  1259.46940    
    1857	-0.300000262E-03	-0.900000310E-03	 0.339999999E-02	  1259.46940    
    2020	-0.238418579E-09	-0.270000045E-02	 0.339999999E-02	  1259.46940    
    2019	-0.238418579E-09	-0.300000048E-02	 0.339999999E-02	  1259.46940    
    2033	-0.238418579E-09	-0.240000043E-02	 0.339999999E-02	  1259.46940    
    2044	-0.238418579E-09	-0.210000040E-02	 0.339999999E-02	  1259.46940    
    2055	-0.238418579E-09	-0.180000038E-02	 0.339999999E-02	  1259.46940    
    2066	-0.238418579E-09	-0.150000036E-02	 0.339999999E-02	  1259.46940    
    2077	-0.238418579E-09	-0.120000033E-02	 0.339999999E-02	  1259.46940    
    2088	-0.238418579E-09	-0.900000310E-03	 0.339999999E-02	  1259.46940    
    1868	-0.300000262E-03	-0.600000286E-03	 0.339999999E-02	  1259.46940    
    2099	-0.238418579E-09	-0.600000286E-03	 0.339999999E-02	  1259.46940    
    2251	 0.299999785E-03	-0.270000045E-02	 0.339999999E-02	  1259.46940    
    2250	 0.299999785E-03	-0.300000048E-02	 0.339999999E-02	  1259.46940    
    2264	 0.299999785E-03	-0.240000043E-02	 0.339999999E-02	  1259.46940    
    2275	 0.299999785E-03	-0.210000040E-02	 0.339999999E-02	  1259.46940    
    2286	 0.299999785E-03	-0.180000038E-02	 0.339999999E-02	  1259.46940    
    2297	 0.299999785E-03	-0.150000036E-02	 0.339999999E-02	  1259.46940    
    2308	 0.299999785E-03	-0.120000033E-02	 0.339999999E-02	  1259.46940    
    2319	 0.299999785E-03	-0.900000310E-03	 0.339999999E-02	  1259.46940    
    2330	 0.299999785E-03	-0.600000286E-03	 0.339999999E-02	  1259.46940    
    2482	 0.599999809E-03	-0.270000045E-02	 0.339999999E-02	  1259.46940    
    2481	 0.599999809E-03	-0.300000048E-02	 0.339999999E-02	  1259.46940    
    2495	 0.599999809E-03	-0.240000043E-02	 0.339999999E-02	  1259.46940    
    2506	 0.599999809E-03	-0.210000040E-02	 0.339999999E-02	  1259.46940    
    2517	 0.599999809E-03	-0.180000038E-02	 0.339999999E-02	  1259.46940    
    2528	 0.599999809E-03	-0.150000036E-02	 0.339999999E-02	  1259.46940    
    2539	 0.599999809E-03	-0.120000033E-02	 0.339999999E-02	  1259.46940    
    2550	 0.599999809E-03	-0.900000310E-03	 0.339999999E-02	  1259.46940    
    2561	 0.599999809E-03	-0.600000286E-03	 0.339999999E-02	  1259.46940    
    2713	 0.899999833E-03	-0.270000045E-02	 0.339999999E-02	  1259.46940    
    2712	 0.899999833E-03	-0.300000048E-02	 0.339999999E-02	  1259.46940    
    2726	 0.899999833E-03	-0.240000043E-02	 0.339999999E-02	  1259.46940    
    2737	 0.899999833E-03	-0.210000040E-02	 0.339999999E-02	  1259.46940    
    2748	 0.899999833E-03	-0.180000038E-02	 0.339999999E-02	  1259.46940    
    2759	 0.899999833E-03	-0.150000036E-02	 0.339999999E-02	  1259.46940    
    2770	 0.899999833E-03	-0.120000033E-02	 0.339999999E-02	  1259.46940    
    2781	 0.899999833E-03	-0.900000310E-03	 0.339999999E-02	  1259.46940    
    2792	 0.899999833E-03	-0.600000286E-03	 0.339999999E-02	  1259.46940    
    2944	 0.119999986E-02	-0.270000045E-02	 0.339999999E-02	  1259.46940    
    2943	 0.119999986E-02	-0.300000048E-02	 0.339999999E-02	  1259.46940    
    2957	 0.119999986E-02	-0.240000043E-02	 0.339999999E-02	  1259.46940    
    2968	 0.119999986E-02	-0.210000040E-02	 0.339999999E-02	  1259.46940    
    2979	 0.119999986E-02	-0.180000038E-02	 0.339999999E-02	  1259.46940    
    2990	 0.119999986E-02	-0.150000036E-02	 0.339999999E-02	  1259.46940    
    3001	 0.119999986E-02	-0.120000033E-02	 0.339999999E-02	  1259.46940    
    3012	 0.119999986E-02	-0.900000310E-03	 0.339999999E-02	  1259.46940    
    3023	 0.119999986E-02	-0.600000286E-03	 0.339999999E-02	  1259.46940    
    3175	 0.149999988E-02	-0.270000045E-02	 0.339999999E-02	  1259.46940    
    3174	 0.149999988E-02	-0.300000048E-02	 0.339999999E-02	  1259.46940    
    3188	 0.149999988E-02	-0.240000043E-02	 0.339999999E-02	  1259.46940    
    3199	 0.149999988E-02	-0.210000040E-02	 0.339999999E-02	  1259.46940    
    3210	 0.149999988E-02	-0.180000038E-02	 0.339999999E-02	  1259.46940    
    3221	 0.149999988E-02	-0.150000036E-02	 0.339999999E-02	  1259.46940    
    3232	 0.149999988E-02	-0.120000033E-02	 0.339999999E-02	  1259.46940    
    3243	 0.149999988E-02	-0.900000310E-03	 0.339999999E-02	  1259.46940    
    3254	 0.149999988E-02	-0.600000286E-03	 0.339999999E-02	  1259.46940    
    3406	 0.179999990E-02	-0.240000043E-02	 0.339999999E-02	  1259.46940    
    3405	 0.179999990E-02	-0.270000045E-02	 0.339999999E-02	  1259.46940    
    3419	 0.179999990E-02	-0.210000040E-02	 0.339999999E-02	  1259.46940    
    3430	 0.179999990E-02	-0.180000038E-02	 0.339999999E-02	  1259.46940    
    3441	 0.179999990E-02	-0.150000036E-02	 0.339999999E-02	  1259.46940    
    3452	 0.179999990E-02	-0.120000033E-02	 0.339999999E-02	  1259.46940    
    3463	 0.179999990E-02	-0.900000310E-03	 0.339999999E-02	  1259.46940    
    3474	 0.179999990E-02	-0.600000286E-03	 0.339999999E-02	  1259.46940    
    3615	 0.209999993E-02	-0.210000040E-02	 0.339999999E-02	  1259.46940    
    3614	 0.209999993E-02	-0.240000043E-02	 0.339999999E-02	  1259.46940    
    3628	 0.209999993E-02	-0.180000038E-02	 0.339999999E-02	  1259.46940    
    3639	 0.209999993E-02	-0.150000036E-02	 0.339999999E-02	  1259.46940    
    3650	 0.209999993E-02	-0.120000033E-02	 0.339999999E-02	  1259.46940    
    3661	 0.209999993E-02	-0.900000310E-03	 0.339999999E-02	  1259.46940    
    3672	 0.209999993E-02	-0.600000286E-03	 0.339999999E-02	  1259.46940    
    3802	 0.239999995E-02	-0.210000040E-02	 0.339999999E-02	  1259.46940    
    3801	 0.239999995E-02	-0.240000043E-02	 0.339999999E-02	  1259.46940    
    3815	 0.239999995E-02	-0.180000038E-02	 0.339999999E-02	  1259.46940    
    3826	 0.239999995E-02	-0.150000036E-02	 0.339999999E-02	  1259.46940    
    3837	 0.239999995E-02	-0.120000033E-02	 0.339999999E-02	  1259.46940    
    3848	 0.239999995E-02	-0.900000310E-03	 0.339999999E-02	  1259.46940    
    3859	 0.239999995E-02	-0.600000286E-03	 0.339999999E-02	  1259.46940    
    3989	 0.269999998E-02	-0.150000036E-02	 0.339999999E-02	  1259.46940    
    3988	 0.269999998E-02	-0.180000038E-02	 0.339999999E-02	  1259.46940    
    4002	 0.269999998E-02	-0.120000033E-02	 0.339999999E-02	  1259.46940    
    4013	 0.269999998E-02	-0.900000310E-03	 0.339999999E-02	  1259.46940    
    4024	 0.269999998E-02	-0.600000286E-03	 0.339999999E-02	  1259.46940    
    4132	 0.300000000E-02	-0.120000033E-02	 0.339999999E-02	  1259.46940    
    4131	 0.300000000E-02	-0.150000036E-02	 0.339999999E-02	  1259.46940    
    4145	 0.300000000E-02	-0.900000310E-03	 0.339999999E-02	  1259.46940    
    4156	 0.300000000E-02	-0.600000286E-03	 0.339999999E-02	  1259.46940    
      34	-0.300000048E-02	-0.120000033E-02	 0.339999999E-02	  1259.46940    
      33	-0.300000048E-02	-0.150000036E-02	 0.339999999E-02	  1259.46940    
      36	-0.270000045E-02	-0.120000033E-02	 0.339999999E-02	  1259.46940    
     284	-0.240000043E-02	-0.120000033E-02	 0.339999999E-02	  1259.46940    
     482	-0.210000040E-02	-0.120000033E-02	 0.339999999E-02	  1259.46940    
     691	-0.180000038E-02	-0.120000033E-02	 0.339999999E-02	  1259.46940    
     900	-0.150000036E-02	-0.120000033E-02	 0.339999999E-02	  1259.46940    
      61	-0.300000048E-02	-0.900000310E-03	 0.339999999E-02	  1259.46940    
      62	-0.270000045E-02	-0.900000310E-03	 0.339999999E-02	  1259.46940    
     295	-0.240000043E-02	-0.900000310E-03	 0.339999999E-02	  1259.46940    
     493	-0.210000040E-02	-0.900000310E-03	 0.339999999E-02	  1259.46940    
     702	-0.180000038E-02	-0.900000310E-03	 0.339999999E-02	  1259.46940    
     911	-0.150000036E-02	-0.900000310E-03	 0.339999999E-02	  1259.46940    
    1153	-0.120000033E-02	-0.900000310E-03	 0.339999999E-02	  1259.46940    
      83	-0.300000048E-02	-0.600000286E-03	 0.339999999E-02	  1259.46940    
      84	-0.270000045E-02	-0.600000286E-03	 0.339999999E-02	  1259.46940    
     306	-0.240000043E-02	-0.600000286E-03	 0.339999999E-02	  1259.46940    
     504	-0.210000040E-02	-0.600000286E-03	 0.339999999E-02	  1259.46940    
     713	-0.180000038E-02	-0.600000286E-03	 0.339999999E-02	  1259.46940    
     922	-0.150000036E-02	-0.600000286E-03	 0.339999999E-02	  1259.46940    
    1164	-0.120000033E-02	-0.600000286E-03	 0.339999999E-02	  1259.46940    
    1406	-0.900000310E-03	-0.600000286E-03	 0.339999999E-02	  1259.46940    
    1637	-0.600000286E-03	-0.600000286E-03	 0.339999999E-02	  1259.46940    
     105	-0.300000048E-02	-0.300000262E-03	 0.339999999E-02	  1259.46940    
     106	-0.270000045E-02	-0.300000262E-03	 0.339999999E-02	  1259.46940    
     317	-0.240000043E-02	-0.300000262E-03	 0.339999999E-02	  1259.46940    
     515	-0.210000040E-02	-0.300000262E-03	 0.339999999E-02	  1259.46940    
     724	-0.180000038E-02	-0.300000262E-03	 0.339999999E-02	  1259.46940    
     933	-0.150000036E-02	-0.300000262E-03	 0.339999999E-02	  1259.46940    
    1175	-0.120000033E-02	-0.300000262E-03	 0.339999999E-02	  1259.46940    
    1417	-0.900000310E-03	-0.300000262E-03	 0.339999999E-02	  1259.46940    
    1648	-0.600000286E-03	-0.300000262E-03	 0.339999999E-02	  1259.46940    
    1879	-0.300000262E-03	-0.300000262E-03	 0.339999999E-02	  1259.46940    
    2110	-0.238418579E-09	-0.300000262E-03	 0.339999999E-02	  1259.46940    
