AM Result File
MAPDL 2025 R1          BUILD 25.1        UP20250123    WINDOWS x64 
04/04/2026      11:16:36
Title: --Static Structural
Node Number	X Coordinate	Y Coordinate	Z Coordinate	Recoater-Interference
    1171	-0.120000033E-02	-0.300000262E-03	 0.219999996E-02	-0.314132480E-07
    1413	-0.900000310E-03	-0.300000262E-03	 0.219999996E-02	-0.358621364E-07
    1644	-0.600000286E-03	-0.300000262E-03	 0.219999996E-02	-0.390413380E-07
    1875	-0.300000262E-03	-0.300000262E-03	 0.219999996E-02	-0.409499434E-07
    2106	-0.238418579E-09	-0.300000262E-03	 0.219999996E-02	-0.415869201E-07
     119	-0.300000048E-02	-0.238418579E-09	 0.219999996E-02	 0.450911761E-07
     120	-0.270000045E-02	-0.238418579E-09	 0.219999996E-02	 0.157258410E-07
     324	-0.240000043E-02	-0.238418579E-09	 0.219999996E-02	-0.333743928E-10
     522	-0.210000040E-02	-0.238418579E-09	 0.219999996E-02	-0.106782715E-07
     731	-0.180000038E-02	-0.238418579E-09	 0.219999996E-02	-0.192478211E-07
     940	-0.150000036E-02	-0.238418579E-09	 0.219999996E-02	-0.263088050E-07
    1182	-0.120000033E-02	-0.238418579E-09	 0.219999996E-02	-0.320454377E-07
    1424	-0.900000310E-03	-0.238418579E-09	 0.219999996E-02	-0.364968844E-07
    1655	-0.600000286E-03	-0.238418579E-09	 0.219999996E-02	-0.396764844E-07
    1886	-0.300000262E-03	-0.238418579E-09	 0.219999996E-02	-0.415869201E-07
    2117	-0.238418579E-09	-0.238418579E-09	 0.219999996E-02	-0.422238462E-07
     141	-0.300000048E-02	 0.299999785E-03	 0.219999996E-02	 0.458894845E-07
     142	-0.270000045E-02	 0.299999785E-03	 0.219999996E-02	 0.164641564E-07
     335	-0.240000043E-02	 0.299999785E-03	 0.219999996E-02	 0.660041090E-09
     533	-0.210000040E-02	 0.299999785E-03	 0.219999996E-02	-0.100040443E-07
     742	-0.180000038E-02	 0.299999785E-03	 0.219999996E-02	-0.186073413E-07
     951	-0.150000036E-02	 0.299999785E-03	 0.219999996E-02	-0.256724170E-07
    1193	-0.120000033E-02	 0.299999785E-03	 0.219999996E-02	-0.314132480E-07
    1435	-0.900000310E-03	 0.299999785E-03	 0.219999996E-02	-0.358621363E-07
    1666	-0.600000286E-03	 0.299999785E-03	 0.219999996E-02	-0.390413379E-07
    1897	-0.300000262E-03	 0.299999785E-03	 0.219999996E-02	-0.409499433E-07
    2128	-0.238418579E-09	 0.299999785E-03	 0.219999996E-02	-0.415869201E-07
     163	-0.300000048E-02	 0.599999809E-03	 0.219999996E-02	 0.481278386E-07
     164	-0.270000045E-02	 0.599999809E-03	 0.219999996E-02	 0.186860069E-07
     346	-0.240000043E-02	 0.599999809E-03	 0.219999996E-02	 0.281827242E-08
     544	-0.210000040E-02	 0.599999809E-03	 0.219999996E-02	-0.798707808E-08
     753	-0.180000038E-02	 0.599999809E-03	 0.219999996E-02	-0.166606941E-07
     962	-0.150000036E-02	 0.599999809E-03	 0.219999996E-02	-0.237655659E-07
    1204	-0.120000033E-02	 0.599999809E-03	 0.219999996E-02	-0.295112322E-07
    1446	-0.900000310E-03	 0.599999809E-03	 0.219999996E-02	-0.339610039E-07
    1677	-0.600000286E-03	 0.599999809E-03	 0.219999996E-02	-0.371350097E-07
    1908	-0.300000262E-03	 0.599999809E-03	 0.219999996E-02	-0.390413379E-07
    2139	-0.238418579E-09	 0.599999809E-03	 0.219999996E-02	-0.396764844E-07
     185	-0.300000048E-02	 0.899999833E-03	 0.219999996E-02	 0.524637170E-07
     186	-0.270000045E-02	 0.899999833E-03	 0.219999996E-02	 0.226825120E-07
     357	-0.240000043E-02	 0.899999833E-03	 0.219999996E-02	 0.655463183E-08
     555	-0.210000040E-02	 0.899999833E-03	 0.219999996E-02	-0.452980858E-08
     764	-0.180000038E-02	 0.899999833E-03	 0.219999996E-02	-0.133940675E-07
     973	-0.150000036E-02	 0.899999833E-03	 0.219999996E-02	-0.205617062E-07
    1215	-0.120000033E-02	 0.899999833E-03	 0.219999996E-02	-0.263355219E-07
    1457	-0.900000310E-03	 0.899999833E-03	 0.219999996E-02	-0.307856351E-07
    1688	-0.600000286E-03	 0.899999833E-03	 0.219999996E-02	-0.339610039E-07
    1919	-0.300000262E-03	 0.899999833E-03	 0.219999996E-02	-0.358621363E-07
     207	-0.300000048E-02	 0.119999986E-02	 0.219999996E-02	 0.593099552E-07
     208	-0.270000045E-02	 0.119999986E-02	 0.219999996E-02	 0.293743746E-07
     368	-0.240000043E-02	 0.119999986E-02	 0.219999996E-02	 0.122685542E-07
     566	-0.210000040E-02	 0.119999986E-02	 0.219999996E-02	 0.504767654E-09
     775	-0.180000038E-02	 0.119999986E-02	 0.219999996E-02	-0.871447712E-08
     984	-0.150000036E-02	 0.119999986E-02	 0.219999996E-02	-0.160406093E-07
    1226	-0.120000033E-02	 0.119999986E-02	 0.219999996E-02	-0.218563519E-07
    1468	-0.900000310E-03	 0.119999986E-02	 0.219999996E-02	-0.263355219E-07
    1699	-0.600000286E-03	 0.119999986E-02	 0.219999996E-02	-0.295112322E-07
    1930	-0.300000262E-03	 0.119999986E-02	 0.219999996E-02	-0.314132479E-07
     229	-0.300000048E-02	 0.149999988E-02	 0.219999996E-02	 0.757424519E-07
     230	-0.270000045E-02	 0.149999988E-02	 0.219999996E-02	 0.428392052E-07
     379	-0.240000043E-02	 0.149999988E-02	 0.219999996E-02	 0.210618736E-07
     577	-0.210000040E-02	 0.149999988E-02	 0.219999996E-02	 0.743168202E-08
     786	-0.180000038E-02	 0.149999988E-02	 0.219999996E-02	-0.254242162E-08
     995	-0.150000036E-02	 0.149999988E-02	 0.219999996E-02	-0.100755799E-07
    1237	-0.120000033E-02	 0.149999988E-02	 0.219999996E-02	-0.160406093E-07
    1479	-0.900000310E-03	 0.149999988E-02	 0.219999996E-02	-0.205617061E-07
    1710	-0.600000286E-03	 0.149999988E-02	 0.219999996E-02	-0.237655659E-07
    1941	-0.300000262E-03	 0.149999988E-02	 0.219999996E-02	-0.256724169E-07
     394	-0.270000045E-02	 0.179999990E-02	 0.219999996E-02	 0.653889377E-07
     395	-0.240000043E-02	 0.179999990E-02	 0.219999996E-02	 0.356970205E-07
     588	-0.210000040E-02	 0.179999990E-02	 0.219999996E-02	 0.164995589E-07
     797	-0.180000038E-02	 0.179999990E-02	 0.219999996E-02	 0.561923571E-08
    1006	-0.150000036E-02	 0.179999990E-02	 0.219999996E-02	-0.254242157E-08
    1248	-0.120000033E-02	 0.179999990E-02	 0.219999996E-02	-0.871447705E-08
    1490	-0.900000310E-03	 0.179999990E-02	 0.219999996E-02	-0.133940674E-07
    1721	-0.600000286E-03	 0.179999990E-02	 0.219999996E-02	-0.166606940E-07
    1952	-0.300000262E-03	 0.179999990E-02	 0.219999996E-02	-0.186073412E-07
     603	-0.240000043E-02	 0.209999993E-02	 0.219999996E-02	 0.537710837E-07
     604	-0.210000040E-02	 0.209999993E-02	 0.219999996E-02	 0.291417025E-07
     808	-0.180000038E-02	 0.209999993E-02	 0.219999996E-02	 0.164995589E-07
    1017	-0.150000036E-02	 0.209999993E-02	 0.219999996E-02	 0.743168206E-08
    1259	-0.120000033E-02	 0.209999993E-02	 0.219999996E-02	 0.504767718E-09
    1501	-0.900000310E-03	 0.209999993E-02	 0.219999996E-02	-0.452980850E-08
    1732	-0.600000286E-03	 0.209999993E-02	 0.219999996E-02	-0.798707798E-08
    1963	-0.300000262E-03	 0.209999993E-02	 0.219999996E-02	-0.100040442E-07
     625	-0.240000043E-02	 0.239999995E-02	 0.219999996E-02	 0.801067415E-07
     626	-0.210000040E-02	 0.239999995E-02	 0.219999996E-02	 0.537710838E-07
     819	-0.180000038E-02	 0.239999995E-02	 0.219999996E-02	 0.356970205E-07
    1028	-0.150000036E-02	 0.239999995E-02	 0.219999996E-02	 0.210618736E-07
    1270	-0.120000033E-02	 0.239999995E-02	 0.219999996E-02	 0.122685543E-07
    1512	-0.900000310E-03	 0.239999995E-02	 0.219999996E-02	 0.655463193E-08
    1743	-0.600000286E-03	 0.239999995E-02	 0.219999996E-02	 0.281827254E-08
    1043	-0.180000038E-02	 0.269999998E-02	 0.219999996E-02	 0.653889377E-07
    1044	-0.150000036E-02	 0.269999998E-02	 0.219999996E-02	 0.428392053E-07
    1281	-0.120000033E-02	 0.269999998E-02	 0.219999996E-02	 0.293743747E-07
    1523	-0.900000310E-03	 0.269999998E-02	 0.219999996E-02	 0.226825121E-07
    1754	-0.600000286E-03	 0.269999998E-02	 0.219999996E-02	 0.186860071E-07
    1296	-0.150000036E-02	 0.300000000E-02	 0.219999996E-02	 0.757424520E-07
    1297	-0.120000033E-02	 0.300000000E-02	 0.219999996E-02	 0.593099553E-07
    1534	-0.900000310E-03	 0.300000000E-02	 0.219999996E-02	 0.524637171E-07
    1765	-0.600000286E-03	 0.300000000E-02	 0.219999996E-02	 0.481278387E-07
    1974	-0.300000262E-03	 0.239999995E-02	 0.219999996E-02	 0.660041233E-09
    1985	-0.300000262E-03	 0.269999998E-02	 0.219999996E-02	 0.164641566E-07
    1996	-0.300000262E-03	 0.300000000E-02	 0.219999996E-02	 0.458894847E-07
    2150	-0.238418579E-09	 0.899999833E-03	 0.219999996E-02	-0.364968843E-07
    2161	-0.238418579E-09	 0.119999986E-02	 0.219999996E-02	-0.320454376E-07
    2172	-0.238418579E-09	 0.149999988E-02	 0.219999996E-02	-0.263088049E-07
    2183	-0.238418579E-09	 0.179999990E-02	 0.219999996E-02	-0.192478210E-07
    2194	-0.238418579E-09	 0.209999993E-02	 0.219999996E-02	-0.106782714E-07
    2205	-0.238418579E-09	 0.239999995E-02	 0.219999996E-02	-0.333742286E-10
    2216	-0.238418579E-09	 0.269999998E-02	 0.219999996E-02	 0.157258412E-07
    2227	-0.238418579E-09	 0.300000000E-02	 0.219999996E-02	 0.450911763E-07
    2337	 0.299999785E-03	-0.300000262E-03	 0.219999996E-02	-0.409499434E-07
    2348	 0.299999785E-03	-0.238418579E-09	 0.219999996E-02	-0.415869201E-07
    2359	 0.299999785E-03	 0.299999785E-03	 0.219999996E-02	-0.409499433E-07
    2370	 0.299999785E-03	 0.599999809E-03	 0.219999996E-02	-0.390413379E-07
    2381	 0.299999785E-03	 0.899999833E-03	 0.219999996E-02	-0.358621363E-07
    2392	 0.299999785E-03	 0.119999986E-02	 0.219999996E-02	-0.314132479E-07
    2403	 0.299999785E-03	 0.149999988E-02	 0.219999996E-02	-0.256724169E-07
    2414	 0.299999785E-03	 0.179999990E-02	 0.219999996E-02	-0.186073411E-07
    2425	 0.299999785E-03	 0.209999993E-02	 0.219999996E-02	-0.100040442E-07
    2436	 0.299999785E-03	 0.239999995E-02	 0.219999996E-02	 0.660041246E-09
    2447	 0.299999785E-03	 0.269999998E-02	 0.219999996E-02	 0.164641566E-07
    2458	 0.299999785E-03	 0.300000000E-02	 0.219999996E-02	 0.458894847E-07
    2568	 0.599999809E-03	-0.300000262E-03	 0.219999996E-02	-0.390413379E-07
    2579	 0.599999809E-03	-0.238418579E-09	 0.219999996E-02	-0.396764844E-07
    2590	 0.599999809E-03	 0.299999785E-03	 0.219999996E-02	-0.390413379E-07
    2601	 0.599999809E-03	 0.599999809E-03	 0.219999996E-02	-0.371350096E-07
    2612	 0.599999809E-03	 0.899999833E-03	 0.219999996E-02	-0.339610038E-07
    2623	 0.599999809E-03	 0.119999986E-02	 0.219999996E-02	-0.295112321E-07
    2634	 0.599999809E-03	 0.149999988E-02	 0.219999996E-02	-0.237655659E-07
    2645	 0.599999809E-03	 0.179999990E-02	 0.219999996E-02	-0.166606940E-07
    2656	 0.599999809E-03	 0.209999993E-02	 0.219999996E-02	-0.798707795E-08
    2667	 0.599999809E-03	 0.239999995E-02	 0.219999996E-02	 0.281827257E-08
    2678	 0.599999809E-03	 0.269999998E-02	 0.219999996E-02	 0.186860071E-07
    2689	 0.599999809E-03	 0.300000000E-02	 0.219999996E-02	 0.481278388E-07
    2799	 0.899999833E-03	-0.300000262E-03	 0.219999996E-02	-0.358621363E-07
    2810	 0.899999833E-03	-0.238418579E-09	 0.219999996E-02	-0.364968843E-07
    2821	 0.899999833E-03	 0.299999785E-03	 0.219999996E-02	-0.358621363E-07
    2832	 0.899999833E-03	 0.599999809E-03	 0.219999996E-02	-0.339610039E-07
    2843	 0.899999833E-03	 0.899999833E-03	 0.219999996E-02	-0.307856351E-07
    2854	 0.899999833E-03	 0.119999986E-02	 0.219999996E-02	-0.263355218E-07
    2865	 0.899999833E-03	 0.149999988E-02	 0.219999996E-02	-0.205617061E-07
    2876	 0.899999833E-03	 0.179999990E-02	 0.219999996E-02	-0.133940674E-07
    2887	 0.899999833E-03	 0.209999993E-02	 0.219999996E-02	-0.452980846E-08
    2898	 0.899999833E-03	 0.239999995E-02	 0.219999996E-02	 0.655463197E-08
    2909	 0.899999833E-03	 0.269999998E-02	 0.219999996E-02	 0.226825121E-07
    2920	 0.899999833E-03	 0.300000000E-02	 0.219999996E-02	 0.524637172E-07
    3030	 0.119999986E-02	-0.300000262E-03	 0.219999996E-02	-0.314132480E-07
    3041	 0.119999986E-02	-0.238418579E-09	 0.219999996E-02	-0.320454377E-07
    3052	 0.119999986E-02	 0.299999785E-03	 0.219999996E-02	-0.314132479E-07
    3063	 0.119999986E-02	 0.599999809E-03	 0.219999996E-02	-0.295112322E-07
    3074	 0.119999986E-02	 0.899999833E-03	 0.219999996E-02	-0.263355218E-07
    3085	 0.119999986E-02	 0.119999986E-02	 0.219999996E-02	-0.218563518E-07
    3096	 0.119999986E-02	 0.149999988E-02	 0.219999996E-02	-0.160406092E-07
    3107	 0.119999986E-02	 0.179999990E-02	 0.219999996E-02	-0.871447700E-08
    3118	 0.119999986E-02	 0.209999993E-02	 0.219999996E-02	 0.504767766E-09
    3129	 0.119999986E-02	 0.239999995E-02	 0.219999996E-02	 0.122685544E-07
    3140	 0.119999986E-02	 0.269999998E-02	 0.219999996E-02	 0.293743747E-07
    3151	 0.119999986E-02	 0.300000000E-02	 0.219999996E-02	 0.593099554E-07
    3261	 0.149999988E-02	-0.300000262E-03	 0.219999996E-02	-0.256724169E-07
    3272	 0.149999988E-02	-0.238418579E-09	 0.219999996E-02	-0.263088050E-07
    3283	 0.149999988E-02	 0.299999785E-03	 0.219999996E-02	-0.256724169E-07
    3294	 0.149999988E-02	 0.599999809E-03	 0.219999996E-02	-0.237655659E-07
    3305	 0.149999988E-02	 0.899999833E-03	 0.219999996E-02	-0.205617061E-07
    3316	 0.149999988E-02	 0.119999986E-02	 0.219999996E-02	-0.160406092E-07
    3327	 0.149999988E-02	 0.149999988E-02	 0.219999996E-02	-0.100755798E-07
    3338	 0.149999988E-02	 0.179999990E-02	 0.219999996E-02	-0.254242151E-08
    3349	 0.149999988E-02	 0.209999993E-02	 0.219999996E-02	 0.743168212E-08
    3360	 0.149999988E-02	 0.239999995E-02	 0.219999996E-02	 0.210618737E-07
    3371	 0.149999988E-02	 0.269999998E-02	 0.219999996E-02	 0.428392053E-07
    3382	 0.149999988E-02	 0.300000000E-02	 0.219999996E-02	 0.757424520E-07
    3481	 0.179999990E-02	-0.300000262E-03	 0.219999996E-02	-0.186073412E-07
    3492	 0.179999990E-02	-0.238418579E-09	 0.219999996E-02	-0.192478210E-07
    3503	 0.179999990E-02	 0.299999785E-03	 0.219999996E-02	-0.186073412E-07
    3514	 0.179999990E-02	 0.599999809E-03	 0.219999996E-02	-0.166606940E-07
    3525	 0.179999990E-02	 0.899999833E-03	 0.219999996E-02	-0.133940674E-07
    3536	 0.179999990E-02	 0.119999986E-02	 0.219999996E-02	-0.871447702E-08
    3547	 0.179999990E-02	 0.149999988E-02	 0.219999996E-02	-0.254242151E-08
    3558	 0.179999990E-02	 0.179999990E-02	 0.219999996E-02	 0.561923582E-08
    3569	 0.179999990E-02	 0.209999993E-02	 0.219999996E-02	 0.164995590E-07
    3580	 0.179999990E-02	 0.239999995E-02	 0.219999996E-02	 0.356970206E-07
    3591	 0.179999990E-02	 0.269999998E-02	 0.219999996E-02	 0.653889378E-07
    3679	 0.209999993E-02	-0.300000262E-03	 0.219999996E-02	-0.100040443E-07
    3690	 0.209999993E-02	-0.238418579E-09	 0.219999996E-02	-0.106782714E-07
    3701	 0.209999993E-02	 0.299999785E-03	 0.219999996E-02	-0.100040442E-07
    3712	 0.209999993E-02	 0.599999809E-03	 0.219999996E-02	-0.798707799E-08
    3723	 0.209999993E-02	 0.899999833E-03	 0.219999996E-02	-0.452980849E-08
    3734	 0.209999993E-02	 0.119999986E-02	 0.219999996E-02	 0.504767741E-09
    3745	 0.209999993E-02	 0.149999988E-02	 0.219999996E-02	 0.743168211E-08
    3756	 0.209999993E-02	 0.179999990E-02	 0.219999996E-02	 0.164995590E-07
    3767	 0.209999993E-02	 0.209999993E-02	 0.219999996E-02	 0.291417026E-07
    3778	 0.209999993E-02	 0.239999995E-02	 0.219999996E-02	 0.537710839E-07
    3866	 0.239999995E-02	-0.300000262E-03	 0.219999996E-02	 0.660041160E-09
    3877	 0.239999995E-02	-0.238418579E-09	 0.219999996E-02	-0.333742936E-10
    3888	 0.239999995E-02	 0.299999785E-03	 0.219999996E-02	 0.660041189E-09
    3899	 0.239999995E-02	 0.599999809E-03	 0.219999996E-02	 0.281827252E-08
    3910	 0.239999995E-02	 0.899999833E-03	 0.219999996E-02	 0.655463193E-08
    3921	 0.239999995E-02	 0.119999986E-02	 0.219999996E-02	 0.122685543E-07
    3932	 0.239999995E-02	 0.149999988E-02	 0.219999996E-02	 0.210618737E-07
    3943	 0.239999995E-02	 0.179999990E-02	 0.219999996E-02	 0.356970206E-07
    3954	 0.239999995E-02	 0.209999993E-02	 0.219999996E-02	 0.537710838E-07
    3965	 0.239999995E-02	 0.239999995E-02	 0.219999996E-02	 0.801067416E-07
    4031	 0.269999998E-02	-0.300000262E-03	 0.219999996E-02	 0.164641565E-07
    4042	 0.269999998E-02	-0.238418579E-09	 0.219999996E-02	 0.157258411E-07
    4053	 0.269999998E-02	 0.299999785E-03	 0.219999996E-02	 0.164641565E-07
    4064	 0.269999998E-02	 0.599999809E-03	 0.219999996E-02	 0.186860070E-07
    4075	 0.269999998E-02	 0.899999833E-03	 0.219999996E-02	 0.226825121E-07
    4086	 0.269999998E-02	 0.119999986E-02	 0.219999996E-02	 0.293743747E-07
    4097	 0.269999998E-02	 0.149999988E-02	 0.219999996E-02	 0.428392053E-07
    4108	 0.269999998E-02	 0.179999990E-02	 0.219999996E-02	 0.653889378E-07
    4163	 0.300000000E-02	-0.300000262E-03	 0.219999996E-02	 0.458894846E-07
    4174	 0.300000000E-02	-0.238418579E-09	 0.219999996E-02	 0.450911762E-07
    4185	 0.300000000E-02	 0.299999785E-03	 0.219999996E-02	 0.458894847E-07
    4196	 0.300000000E-02	 0.599999809E-03	 0.219999996E-02	 0.481278387E-07
    4207	 0.300000000E-02	 0.899999833E-03	 0.219999996E-02	 0.524637171E-07
    4218	 0.300000000E-02	 0.119999986E-02	 0.219999996E-02	 0.593099553E-07
    4229	 0.300000000E-02	 0.149999988E-02	 0.219999996E-02	 0.757424520E-07
      23	-0.270000045E-02	-0.150000036E-02	 0.249999997E-02	 0.243205504E-07
     258	-0.270000045E-02	-0.180000038E-02	 0.249999997E-02	 0.386607304E-07
     260	-0.240000043E-02	-0.150000036E-02	 0.249999997E-02	 0.110216871E-07
     259	-0.240000043E-02	-0.180000038E-02	 0.249999997E-02	 0.200326622E-07
     429	-0.240000043E-02	-0.210000040E-02	 0.249999997E-02	 0.312937688E-07
     428	-0.240000043E-02	-0.240000043E-02	 0.249999997E-02	 0.479822628E-07
     431	-0.210000040E-02	-0.210000040E-02	 0.249999997E-02	 0.158403610E-07
     430	-0.210000040E-02	-0.240000043E-02	 0.249999997E-02	 0.312937688E-07
     457	-0.210000040E-02	-0.180000038E-02	 0.249999997E-02	 0.831993960E-08
     468	-0.210000040E-02	-0.150000036E-02	 0.249999997E-02	 0.310066209E-08
     650	-0.180000038E-02	-0.210000040E-02	 0.249999997E-02	 0.831993961E-08
     649	-0.180000038E-02	-0.240000043E-02	 0.249999997E-02	 0.200326622E-07
     666	-0.180000038E-02	-0.180000038E-02	 0.249999997E-02	 0.206317280E-08
     677	-0.180000038E-02	-0.150000036E-02	 0.249999997E-02	-0.244504534E-08
     841	-0.180000038E-02	-0.270000045E-02	 0.249999997E-02	 0.386607304E-07
     843	-0.150000036E-02	-0.240000043E-02	 0.249999997E-02	 0.110216871E-07
     842	-0.150000036E-02	-0.270000045E-02	 0.249999997E-02	 0.243205505E-07
     864	-0.150000036E-02	-0.210000040E-02	 0.249999997E-02	 0.310066212E-08
     875	-0.150000036E-02	-0.180000038E-02	 0.249999997E-02	-0.244504533E-08
     886	-0.150000036E-02	-0.150000036E-02	 0.249999997E-02	-0.649460905E-08
    1072	-0.150000036E-02	-0.300000048E-02	 0.249999997E-02	 0.449361549E-07
    1074	-0.120000033E-02	-0.270000045E-02	 0.249999997E-02	 0.160073246E-07
    1073	-0.120000033E-02	-0.300000048E-02	 0.249999997E-02	 0.346611336E-07
    1095	-0.120000033E-02	-0.240000043E-02	 0.249999997E-02	 0.585859739E-08
    1106	-0.120000033E-02	-0.210000040E-02	 0.249999997E-02	-0.775282796E-09
    1117	-0.120000033E-02	-0.180000038E-02	 0.249999997E-02	-0.577505994E-08
    1128	-0.120000033E-02	-0.150000036E-02	 0.249999997E-02	-0.966995273E-08
    1321	-0.900000310E-03	-0.270000045E-02	 0.249999997E-02	 0.121565833E-07
    1320	-0.900000310E-03	-0.300000048E-02	 0.249999997E-02	 0.307521557E-07
    1337	-0.900000310E-03	-0.240000043E-02	 0.249999997E-02	 0.263487101E-08
    1348	-0.900000310E-03	-0.210000040E-02	 0.249999997E-02	-0.351989553E-08
    1359	-0.900000310E-03	-0.180000038E-02	 0.249999997E-02	-0.827573418E-08
    1370	-0.900000310E-03	-0.150000036E-02	 0.249999997E-02	-0.120571135E-07
    1139	-0.120000033E-02	-0.120000033E-02	 0.249999997E-02	-0.127312134E-07
    1381	-0.900000310E-03	-0.120000033E-02	 0.249999997E-02	-0.150870874E-07
    1552	-0.600000286E-03	-0.270000045E-02	 0.249999997E-02	 0.100116555E-07
    1551	-0.600000286E-03	-0.300000048E-02	 0.249999997E-02	 0.284140359E-07
    1568	-0.600000286E-03	-0.240000043E-02	 0.249999997E-02	 0.617603528E-09
    1579	-0.600000286E-03	-0.210000040E-02	 0.249999997E-02	-0.537312875E-08
    1590	-0.600000286E-03	-0.180000038E-02	 0.249999997E-02	-0.100149202E-07
    1601	-0.600000286E-03	-0.150000036E-02	 0.249999997E-02	-0.137483441E-07
    1612	-0.600000286E-03	-0.120000033E-02	 0.249999997E-02	-0.167572997E-07
    1392	-0.900000310E-03	-0.900000310E-03	 0.249999997E-02	-0.174217533E-07
    1623	-0.600000286E-03	-0.900000310E-03	 0.249999997E-02	-0.190905376E-07
    1783	-0.300000262E-03	-0.270000045E-02	 0.249999997E-02	 0.885214625E-08
    1782	-0.300000262E-03	-0.300000048E-02	 0.249999997E-02	 0.272850653E-07
    1799	-0.300000262E-03	-0.240000043E-02	 0.249999997E-02	-0.530126748E-09
    1810	-0.300000262E-03	-0.210000040E-02	 0.249999997E-02	-0.644824952E-08
    1821	-0.300000262E-03	-0.180000038E-02	 0.249999997E-02	-0.110507987E-07
    1832	-0.300000262E-03	-0.150000036E-02	 0.249999997E-02	-0.147560355E-07
